company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_risk_flag,net_debt_cr,asset_turnover,free_cash_flow_cr,capex_cr,capex_intensity_pct,capex_intensity_label,fcf_conversion_rate_pct,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_3yr,revenue_cagr_5yr,revenue_cagr_10yr,pat_cagr_3yr,pat_cagr_5yr,pat_cagr_10yr,eps_cagr_3yr,eps_cagr_5yr,eps_cagr_10yr,composite_quality_score
BHARTIARTL,2024-03,5.706018055499993,52.20093077836007,10.35839213740181,12.995496477326457,1.9361158683224027,2.6094723973904306,False,3.3055457435535147,,False,183990,0.3393112060793767,27809.0,51089.0,34.063420943846594,Capital Intensive,35.51959331732489,13.0,143.5853319429962,62.0,215592,78898.0,14.232767250604962,13.17410230151459,5.735981845577776,,38.35662769365473,10.981583453663312,,67.02776523348103,10.026509310601806,63.49
BHEL,2013-03,13.686276915526655,19.39144837740016,21.90906412648532,25.6444190453274,9.319390682001726,0.08831712985695113,False,82.9296875,,False,2692,0.6809295719735999,646.0,1113.0,2.2759339917796453,Asset Light,6.81219023515765,18.0,124.68979591836735,20.0,2698,1759.0,,,,,,,,,,84.62
BHEL,2014-03,8.852152372285838,11.574530471929426,10.557414609146544,9.491865624339741,4.648816556265016,0.14147900274336017,False,46.58646616541353,,False,4687,0.5251622837875509,3644.0,868.0,2.19408002831071,Asset Light,79.58069447477615,10.0,135.39183673469387,20.0,4693,4512.0,,,,,,,,,,72.0
BHEL,2015-03,4.629186220987772,6.835232895955048,4.238898471073172,2.933843085106383,2.042742628516687,0.055222615254187736,False,36.54347826086956,,False,1883,0.44127467140019444,1471.0,650.0,2.0751524438910702,Asset Light,68.70621205044371,4.0,139.6204081632653,20.0,1889,821.0,,,,,,,,,,66.45
BHEL,2016-03,-2.768084689276612,-5.320525387178984,-2.1847439269689,-7.0528192830351095,-1.0765969775988533,0.006529475475785239,False,0.375,,True,-585,0.3889320950943166,397.0,23.0,0.09017839639286414,Asset Light,-29.255711127487103,-2.0,131.89795918367346,-14.0,211,374.0,-19.506043397221706,,,,,,,,,59.28
BHEL,2017-03,1.5984542420516425,3.846829439662744,1.4047979252215257,0.7528038101090797,0.7374631268436578,0.0048164500293309456,False,4.47457627118644,,False,-601,0.4613601737495543,-5.0,565.0,1.9848937291410504,Asset Light,-0.45662100456621,1.0,132.2,85.0,156,560.0,-10.391754152786836,,,-49.35167527194153,,,-53.5841116638722,,,39.33
BHEL,2018-03,1.5194088875013008,5.734207513789156,1.3545693520952529,2.6691323778702416,0.6850172036284017,0.0034018865006958405,False,7.066666666666666,,False,-319,0.450844541757898,1950.0,961.0,3.333680230339612,Moderate,117.96733212341198,1.0,88.10626702997276,151.0,110,989.0,-2.730048527751461,-10.031021577165578,,-32.90316478648266,-42.034357088019405,,-37.00394750525634,-43.90224272769003,,65.11
BHEL,2019-03,3.2916132847146935,6.675207778982293,3.2422987315557856,4.644498835890395,1.553729260350442,0.08406678747087756,False,7.126984126984127,,False,2446,0.47202667080167465,-1941.0,1919.0,6.303997897572352,Moderate,-95.52165354330708,3.0,88.80459770114942,69.0,2598,-3860.0,6.074549439943477,-5.106092359144476,,,-22.140732070101976,,,-21.39969144033772,,41.55
BHEL,2020-03,-6.839677584680613,-0.6196710618273308,-5.12212142358688,-1.885002963841138,-2.4348576072714003,0.17725052337752967,False,0.7455138662316476,,True,4918,0.35599011461080426,-1015.0,1877.0,8.745282579322556,Capital Intensive,763.1578947368421,-4.0,82.35632183908046,0.0,5080,-2892.0,-8.982183537683975,-7.281709644490064,,,,,,,,34.28
BHEL,2021-03,-15.59882142238142,-17.615113524755905,-10.391409767925182,-11.385530484256805,-4.824874910650465,0.1905476657814725,False,-5.687366167023555,,True,4766,0.30931022158684773,518.0,42.0,0.2426483332370443,Asset Light,-16.98917677927189,-8.0,74.66379310344827,0.0,4951,560.0,-15.635932607895409,-7.460035190816505,,,,,,,,52.63
BHEL,2022-03,2.0979680354533023,3.9036349064164817,1.678865162604693,1.6402859331120754,0.7808250425505782,0.18222289292990265,False,2.752232142857143,,False,4625,0.3721815725289958,-458.0,1118.0,5.270850030644477,Moderate,-55.31400966183575,1.0,76.16666666666667,31.0,4830,660.0,-11.345508538118265,-5.713396543974669,,-23.70476240543862,-0.4434764618247544,,-30.663872564936533,0.0,,39.13
BHEL,2023-03,2.7990584207147444,4.468221699122619,2.682746738862909,2.6280504156610354,1.1341564927857937,0.22372631060792517,False,2.5947712418300655,,False,5219,0.4051921476137625,739.0,1480.0,6.334260646265783,Moderate,70.78544061302682,2.0,70.05172413793103,21.0,5454,-741.0,2.870721679757926,-4.114427094959572,-7.1198242908924065,,8.347957212397228,-20.75065301205081,,14.869835499703509,-19.72584382397693,64.87
BHEL,2024-03,1.180262001423011,2.9757669610346125,1.1539405843358703,1.3876374121463328,0.4716665551615709,0.36238644733611586,False,1.5929951690821256,,False,8600,0.399628688031043,-2382.0,1331.0,5.570669233666764,Moderate,-335.0210970464135,1.0,70.22413793103448,31.0,8856,-3713.0,11.343850250620191,-4.728642461606237,-4.917554706101179,,-22.397399063784775,-22.269171506089446,,-19.72584382397693,-20.567176527571853,38.04
BOSCHLTD,2012-12,11.063633213996997,15.59071486314817,17.19002332675399,16.93951404445976,12.123513034674765,0.041270410909743406,False,286.5,,False,-1299,1.0957985320172108,47.0,824.0,9.516110405358587,Capital Intensive,3.4814814814814814,305.0,1797.741935483871,20.0,230,871.0,,,,,,,,,,78.82
BOSCHLTD,2013-12,10.106200753682767,14.71965284914925,14.061010486177311,13.972518141114715,9.95388595208638,0.029075309818875118,False,,Debt Free,False,-2019,0.9849285794623777,211.0,846.0,9.660842754367934,Capital Intensive,16.369278510473233,282.0,2030.3225806451612,20.0,183,1057.0,,,,,,,,,,76.07
BOSCHLTD,2015-03,11.070660268078768,16.390865464173423,18.211514904042467,19.214266559399302,12.82714984181766,0.015108207431604737,False,179.85714285714286,,False,-2779,1.1586616815262198,213.0,1183.0,9.78818467648519,Capital Intensive,10.752145381120647,426.0,2370.0,20.0,111,1396.0,,,,,,,,,,80.38
BOSCHLTD,2016-03,15.781878156891041,19.3588289867024,16.056633455689564,15.565988523735003,12.314003056382209,0.005243838489774515,False,192.3846153846154,,False,-4578,0.7802622054210568,323.0,995.0,10.256674569631997,Capital Intensive,17.199148029818957,488.0,3075.806451612903,17.0,50,1318.0,3.860303729640324,,,16.91490843669068,,,16.96070952851465,,,77.83
BOSCHLTD,2017-03,16.684235745088642,18.811691423095354,19.786339356745085,17.12694624389135,14.754237288135593,0.0,False,106.48148148148148,,False,-3927,0.8843220338983051,2703.0,1246.0,11.940584571154767,Capital Intensive,137.69740193581254,570.0,2933.0,29.0,0,1457.0,6.0178602296297345,,,25.300219985997696,,,26.437310473316167,,,80.36
BOSCHLTD,2018-03,11.72797262617622,17.904191616766468,13.736098587315901,16.290952810339647,9.844187549364545,0.0,False,837.0,,False,-5240,0.8393767501974582,559.0,1170.0,10.008554319931566,Capital Intensive,26.70807453416149,449.0,3327.0,22.0,0,1729.0,-1.1043231666079123,6.18651173448419,,0.8154548301936515,7.432180166570301,,1.768236131730827,8.041175404955059,,76.99
BOSCHLTD,2019-03,13.223003723624327,17.823748448489862,17.508491289580366,19.19579270296921,12.572777340676634,0.0,False,211.84615384615384,,False,-4054,0.9508261211644374,2359.0,1766.0,14.6131568059578,Capital Intensive,109.51717734447539,542.0,3042.3333333333335,19.0,0,593.0,7.599449661750524,6.654273315819759,,1.4379650178992343,12.545128367318693,,3.560265421194453,13.959368943539596,,80.09
BOSCHLTD,2020-03,6.604348709611868,15.068075594391384,7.011866235167206,11.772260273972602,4.87987987987988,0.007982740021574973,False,137.8,,False,-3968,0.7388888888888889,463.0,873.0,8.870148343832554,Capital Intensive,31.22049898853675,220.0,3090.0,48.0,74,1336.0,-1.9313261698648332,-4.024550643795177,,-27.993528732300355,-13.445141915487591,,-27.191412056938557,-12.380127608015801,,71.71
BOSCHLTD,2021-03,4.959868285655484,11.967483021197777,4.9068512674335745,8.322365090614559,3.262488154866658,0.005497302249821846,False,65.85714285714286,,False,-5103,0.6577771761202111,372.0,463.0,4.764354805515538,Moderate,31.986242476354253,164.0,3274.3333333333335,70.0,54,835.0,-5.972664847754272,0.03502339184950909,,-29.421916510094114,-20.63767736148925,,-28.51759281870414,-19.59467620227703,,69.23
BOSCHLTD,2022-03,10.329315905618742,12.408759124087592,11.386601796407184,10.575225350803828,7.897469175859831,0.0068300898203592815,False,63.89655172413793,,False,-5455,0.764568462037638,238.0,33.0,0.28008827024274313,Asset Light,16.27906976744186,413.0,3562.6666666666665,51.0,73,271.0,-0.8428304683377297,2.457867623757859,,-8.67887189756631,-6.911000758334218,,-8.662261361177437,-6.240552564879998,,73.41
BOSCHLTD,2023-03,9.538482148837831,12.124053854913257,12.930173431399256,12.86824507500452,8.758226213174241,0.004812494324888767,False,190.08333333333334,,False,-4970,0.9181991512393136,1476.0,262.0,1.7549735414294325,Asset Light,81.54696132596685,483.0,3671.0,99.0,53,1214.0,14.898877471848504,5.013042518514266,5.598147103375362,29.876988781938806,0.761472818233444,4.043378941946285,29.96951051154666,1.470583543386672,4.704350984351113,75.14
BOSCHLTD,2024-03,14.886112273569676,12.524660728164047,20.639920424403183,13.756919771957365,14.34745030250648,0.003232758620689655,False,71.7843137254902,,False,-5086,0.9638144626908672,1536.0,283.0,1.6918754110121361,Asset Light,73.31742243436754,844.0,4021.3333333333335,44.0,39,1253.0,19.843289373663996,6.717165240230294,6.6857146436251735,72.86912600423906,9.275930793686072,10.898483572290708,72.64984767834024,9.261870727688626,11.585903400555031,79.37
BPCL,2013-03,0.7994021000821699,2.770242091658718,11.540983606557377,8.503564848193543,2.4313055709047067,1.9765722801788375,False,3.256949960285941,,False,25687,3.0414050334053346,2322.0,3604.0,1.4881431656488329,Asset Light,34.61022507080042,4.0,232.01936376210236,42.0,33157,5926.0,,,,,,,,,,64.74
BPCL,2014-03,1.5327829484042492,3.5602316003645704,20.848765432098766,12.935427441435959,4.581731856206195,1.705349794238683,False,5.4278506559031285,,False,26167,2.9891589418946416,2707.0,6881.0,2.602289530710496,Asset Light,28.755045676651797,9.0,268.87966804979254,31.0,33152,9588.0,,,,,,,,,,72.33
BPCL,2015-03,2.0948235352311233,4.031360522345609,22.524598883077743,14.052940442002749,5.887259331340794,1.1298643737257335,False,10.082203389830509,,False,17780,2.81038437478279,10206.0,10536.0,4.342987163950238,Moderate,104.3558282208589,11.0,312.060857538036,34.0,25492,20742.0,,,,,,,,,,75.93
BPCL,2016-03,4.306897745121529,6.906264142906584,29.103403612290425,21.294595756320582,9.359885214412996,0.8414765776786357,False,21.888235294117646,,False,13987,2.173231353127676,1886.0,9233.0,4.916007773607007,Moderate,14.540127977796624,19.0,423.68902439024396,25.0,23388,11119.0,-8.125130441690553,,,61.063263325742035,,,68.09877033994816,,,83.39
BPCL,2017-03,4.723951682227666,6.84866162155716,30.847853596807163,17.54478239961529,8.715142181398162,1.1591875141957884,False,23.71264367816092,,False,14398,1.844883853106723,-6233.0,15274.0,7.589527505453389,Moderate,-45.22237538997316,20.0,235.0800915331808,49.0,35725,9041.0,-8.697913757319132,,,32.86858095089975,,,30.49558803896213,,,56.43
BPCL,2018-03,4.150999385319739,6.493143135717163,26.740216827330077,16.737122701203585,8.13586360463957,1.0284005570878505,False,15.382799325463743,,False,13934,1.9599770680315065,4002.0,7066.0,2.9954004959833824,Asset Light,26.12783182085265,21.0,186.16675139806813,46.0,37659,11068.0,-0.9296174792989831,-0.5245909845212227,,24.435867944989887,38.29077496476137,,24.053456597035684,39.32590113656098,,79.56
BPCL,2019-03,2.859576294488073,5.067297955241997,21.999226106023475,13.987369025405483,6.228181645560376,1.1566877337804722,False,10.253401360544217,,False,19932,2.1780085593678336,-294.0,10451.0,3.5043892886602777,Moderate,-1.9454737956590789,18.0,197.0767666497204,48.0,44839,10157.0,16.66441552978377,2.4353632952422766,,1.777267171421748,16.041709361898416,,-1.7860974765877446,14.869835499703509,,50.53
BPCL,2020-03,1.2882504251999494,3.1538591287969298,10.035037775101282,4.798643243667163,2.4300676123558262,1.792291689477718,False,3.931740614334471,,False,38447,1.8863316982632905,-3254.0,11135.0,3.912893749209339,Moderate,-36.25626740947075,7.0,185.7244534824606,106.0,65476,7881.0,12.24096012267224,3.2430889943381613,,-27.2136979143179,-6.3233050093329135,,-29.527012679351085,-8.643159600651407,,38.18
BPCL,2021-03,7.524840227483046,9.124086005621908,32.340584445896745,15.419985752218121,10.759234181068221,1.0182429278312015,False,16.535113174695297,,False,27764,1.4298289207220862,20981.0,2474.0,1.0748530440411694,Asset Light,99.90476643969335,37.0,255.87673196368848,102.0,54532,23455.0,-0.8154662147614067,4.151149125733,,20.9368987670137,16.447618328103108,,20.779754665705475,14.258791065592158,,81.86
BPCL,2022-03,3.3685995311297003,5.518309298684223,22.50650226375108,11.768393751234552,6.229436513819196,1.243309893073885,False,9.23867996930161,,False,40918,1.849265980195063,12198.0,8138.0,2.3466583619528762,Asset Light,63.74039818153315,27.0,243.79990605918272,29.0,64534,20336.0,5.157625621144435,11.497711669326293,,11.059744514853453,4.206483725471477,,14.471424255333186,6.185875879493463,,74.52
BPCL,2023-03,0.45035049568141133,2.3033177158290488,3.9815403011845594,3.6859834985109607,1.1328538241126156,1.2962146407084938,False,3.4539385847797064,,False,42598,2.5154936765386027,4660.0,7806.0,1.6496649316232272,Asset Light,42.75621616662079,5.0,251.39502113668388,40.0,69376,12466.0,18.471406963773383,14.93778243741344,6.927465691906365,-16.542828239744654,-26.28728474954628,0.9642932760985046,-10.609646490343238,-24.950095849989562,2.256518256357287,61.68
BPCL,2024-03,5.994201967046283,9.837909494446341,35.511337343822305,28.649200669564017,13.26907686075349,0.7218747934157467,False,11.355507351168956,,False,27968,2.213651947949293,25415.0,10521.0,2.3480024906099985,Asset Light,57.65391769883399,62.0,354.09644194756555,33.0,54599,35936.0,24.863629368132333,8.483226324685255,5.4159319078910695,15.748130122124548,25.790698729746552,20.817911347727637,18.776353612992548,28.063048802615654,21.28718543006496,90.14
BRITANNIA,2013-03,4.203718674211803,6.806790622473727,46.59498207885305,37.10021321961621,13.807753584705257,0.6810035842293907,False,11.536585365853659,,False,272,3.2846521508231548,348.0,28.0,0.45270816491511723,Asset Light,82.6603325415677,11.0,23.25,39.0,380,320.0,,,,,,,,,,96.07
BRITANNIA,2014-03,5.713872414291914,9.069868363951974,49.49874686716792,57.383966244725734,18.74703369719981,0.18796992481203006,False,82.625,,False,-48,3.280968201233982,425.0,246.0,3.558512946622306,Moderate,67.78309409888357,16.0,33.25,36.0,150,671.0,,,,,,,,,,99.25
BRITANNIA,2015-03,8.768134385339781,11.071519470603207,55.34136546184739,52.230215827338135,24.668814894378805,0.11646586345381527,False,274.5,,False,-373,2.8134622269960614,134.0,450.0,5.726648002036142,Moderate,15.402298850574713,29.0,51.875,28.0,145,584.0,,,,,,,,,,99.53
BRITANNIA,2016-03,9.824937477670597,14.576634512325832,39.4359464627151,49.977507872244715,23.611906124785346,0.06261950286806883,False,267.8,,False,-657,2.403262736119061,254.0,705.0,8.395855662736691,Capital Intensive,20.751633986928105,34.0,87.16666666666667,29.0,131,959.0,10.72902684227348,,,46.94682271518167,,,45.66730228453515,,,99.47
BRITANNIA,2017-03,9.774685222001326,14.115308151093439,32.826409495548965,41.08472172988302,21.538087125821367,0.046364985163204746,False,285.8,,False,-362,2.2034558286687758,291.0,150.0,1.656726308813784,Asset Light,22.769953051643192,37.0,112.33333333333333,30.0,125,441.0,9.410241779912521,,,30.852510213081352,,,32.2393118173552,,,96.23
BRITANNIA,2018-03,10.127092999798265,15.14020576961872,29.47739283617146,37.67673967285833,19.35235158057055,0.05901350557839107,False,208.375,,False,-878,1.9109483423284503,292.0,957.0,9.653015937058704,Capital Intensive,19.453697534976683,42.0,141.91666666666666,30.0,201,1249.0,8.05518967852381,9.89598908908318,,13.371744744234814,31.02436782517264,,13.140240479934251,30.72881395893534,,93.53
BRITANNIA,2019-03,10.44776119402985,15.66711895070104,27.157300728897248,35.608981628487186,18.515549855722988,0.03667999059487421,False,215.33333333333334,,False,-1320,1.7722026290477717,304.0,852.0,7.706919945725915,Moderate,17.551963048498845,48.0,177.20833333333334,31.0,156,1156.0,9.600246583125415,9.844530773501937,,11.868894208139679,23.93585800247959,,12.181378776036711,24.57309396155174,,91.6
BRITANNIA,2020-03,12.017241379310345,15.887931034482758,31.66023166023166,27.907759636424846,17.803320561941252,0.3493072904837611,False,27.350649350649352,,False,-1355,1.4814814814814814,-41.0,1526.0,13.155172413793103,Capital Intensive,-2.224633749321758,58.0,183.45833333333334,60.0,1538,1485.0,8.610671725493635,8.100870936901284,,16.351816432833054,15.135356589751225,,16.165033811172403,14.869835499703509,,64.39
BRITANNIA,2021-03,14.091047503045068,19.10018270401949,52.17023675310034,40.75837742504409,23.1375,0.5980834272829764,False,25.423423423423422,,False,-659,1.642,2309.0,433.0,3.296285018270402,Moderate,92.02869669190913,77.0,147.83333333333334,204.0,2122,1876.0,9.834322396201545,9.362340796469915,,22.618943154319982,17.54130118103776,,22.39034103416604,17.761237717688783,,97.61
BRITANNIA,2022-03,10.724391624221845,15.570175438596493,59.26505082095387,39.690414764834294,20.14082635844294,0.9698983580922595,False,16.82638888888889,,False,719,1.8780390593862097,2214.0,914.0,6.46576117713639,Moderate,100.59064061790095,63.0,106.58333333333333,89.0,2481,1300.0,8.539861530779703,9.319392415225236,,9.489483155671108,11.365632023060845,,9.487978497197226,11.23149262024683,,95.99
BRITANNIA,2023-03,14.207717317955954,17.36703269738053,65.53480475382003,39.88669422753024,24.767404555662495,0.8480475382003395,False,20.284023668639055,,False,-327,1.743236017538231,1019.0,1507.0,9.24483160542298,Capital Intensive,35.99434828682445,96.0,147.25,75.0,2997,2526.0,12.008784937237893,10.456954960245657,10.176115002864883,18.438235084879718,18.195507150242562,24.444733131363193,18.28992229188444,17.978912471277987,24.190351072598283,96.56
BRITANNIA,2024-03,12.725863199952292,18.886039716142882,54.14869322506978,47.735597735597736,23.522927689594354,0.5239786856127886,False,20.597560975609756,,False,-702,1.8484347442680775,3050.0,477.0,2.844534557815016,Asset Light,96.30565203662772,89.0,164.20833333333334,83.0,2065,2573.0,8.479583308976203,8.690023727476138,9.265752439203956,4.856654873228505,13.063515827454196,18.37492911445593,4.946129761743845,13.14353769849137,18.720851381956226,97.9
CANBK,2013-03,8.790724977986498,21.182858820076316,11.896250397203687,1.751176423672037,0.7142448321584265,14.936447410231967,False,2.1822853688029022,,False,248506,0.08124982114069311,7575.0,435.0,1.2767830936307603,Asset Light,104.96050990716364,12.0,113.66139954853273,19.0,376040,8010.0,,,,,,,,,,50.01
CANBK,2014-03,6.7525903462218855,24.351781652767247,8.854718981972429,1.9674161087161597,0.5332375421580954,14.843352332979851,False,2.3248069498069497,,False,312468,0.07896785008681076,13864.0,380.0,0.960323477381855,Asset Light,143.87712743877128,10.0,130.91540130151844,19.0,447913,14244.0,,,,,,,,,,48.58
CANBK,2015-03,6.689795266245178,23.513569032022456,9.020682014034225,1.855896838227001,0.52474407313117,15.37264557429521,False,2.1764208747094864,,False,347366,0.07843948166528812,5240.0,1104.0,2.5198000593431176,Asset Light,50.863909920403806,11.0,136.8084210526316,17.0,499488,6344.0,,,,,,,,,,48.62
CANBK,2016-03,-5.756261495492632,40.38465905220373,-7.821659981487196,3.2669785317609,-0.44968734755421524,15.634433816723234,False,3.3739080896315987,,False,354242,0.07812142445341257,8903.0,443.0,1.0059265650900338,Asset Light,50.059038515603035,-9.0,119.37384898710866,0.0,506712,9346.0,8.93190661755634,,,,,,,,,40.78
CANBK,2017-03,3.403526545577345,37.84885544057698,4.06804093988756,2.6968990927814054,0.23668182481519193,15.420441112873,False,1.9965613856342332,,False,372785,0.06954017300753658,2099.0,476.0,1.1481776298333213,Asset Light,13.377095150086035,5.0,116.19765494137353,4.0,534858,2575.0,1.5649690307792952,,,-19.17168599050957,,,-20.62994740159002,,,46.49
CANBK,2018-03,-9.367517233039061,61.874470915467406,-10.496788356776973,4.183114044215213,-0.6133647960597687,15.279182589370409,False,3.4536361178696944,,False,406312,0.06547784015773594,-11607.0,487.0,1.1778933365582296,Asset Light,-45.37174575873661,-11.0,100.67394270122783,0.0,563756,-11120.0,-1.9140803802695672,3.9465722412666437,,,,,,,,14.83
CANBK,2019-03,1.4514817209234425,56.72874392609122,1.8466926689484995,3.9496647513111207,0.09778261071141064,16.98548648146674,False,2.7433128091248613,,False,471488,0.06736744204343177,17492.0,745.0,1.5536693708160414,Asset Light,64.30409528711124,2.0,100.10358565737052,0.0,640166,18237.0,2.8774221235335684,3.9169337588697672,,,-23.589233339154912,,,-27.522033632230446,,45.9
CANBK,2020-03,-3.8606081311923472,53.87769046805603,-4.661942435567636,3.7163648051245035,-0.2590904186447993,16.215356986846576,False,2.2699381303500297,,False,475525,0.0671112969356927,-5734.0,445.0,0.8943105769810487,Asset Light,-21.388339736655603,-4.0,80.01165048543689,0.0,668170,-5289.0,6.273403814844825,2.5778826660805887,,,,,,,,17.55
CANBK,2021-03,4.2090729221527905,61.82938806883692,4.73802275276398,3.791943799581274,0.25069094731844616,17.000448646050312,False,1.8804037078749025,,False,774807,0.05955965885006019,58002.0,1116.0,1.5885442614550267,Asset Light,133.53132122384142,4.0,75.78627808136005,0.0,1060998,59118.0,19.329354886811934,9.79068258124791,,,,,,,,47.28
CANBK,2022-03,8.720650295975302,58.39493584841533,8.802046854676176,3.3589253833610373,0.4892003346073091,16.18939123225797,False,1.7432643911517152,,False,821279,0.056096772374083344,-510.0,1429.0,2.0236780241878383,Asset Light,-1.2368133866860678,7.0,77.13450937155457,19.0,1132626,919.0,13.770861896859676,11.239387352854724,,106.82838857172712,34.27109608133916,,51.82944859378311,6.9610375725068785,,24.13
CANBK,2023-03,13.209524363975083,49.80147872154625,14.534809234632434,3.174464383742874,0.821488309450193,15.850052527737208,False,1.6884501480750247,,False,884267,0.06218909075110606,-41134.0,1156.0,1.3459859113931418,Asset Light,-96.17039184513233,12.0,86.05733186328555,19.0,1237160,-39978.0,19.954135564657104,15.744100651185388,9.686838407526732,,,14.245937899779392,,,0.0,26.92
CANBK,2024-03,13.935160470145405,41.753906568101414,16.716051794688113,3.0948490094827803,1.0033107103630055,14.867419925542423,False,1.6106611743349857,,False,970573,0.0719985042520674,13296.0,1750.0,1.583438141857961,Asset Light,28.81289819269276,17.0,101.57993384785006,19.0,1369780,15046.0,16.302939300232524,18.17561078322378,10.817178802179583,73.3401622666352,85.7752850068174,19.14374492187123,61.980590063874175,53.4206382524911,5.449589185476622,52.98
CHOLAFIN,2013-03,11.98443579766537,26.770428015564203,15.778688524590164,3.8673712327971663,1.6897081413210446,7.822233606557377,False,706.0,,False,15097,0.14099188062321702,-3749.0,5.0,0.19455252918287938,Asset Light,-544.9127906976744,4.0,27.3006993006993,16.0,15269,-3754.0,,,,,,,,,,27.83
CHOLAFIN,2014-03,11.222933821286977,28.42329978652028,16.09094884127678,4.454375798055201,1.708132194578537,7.903366856143419,False,950.0,,False,18036,0.1522001485332343,-2530.0,83.0,2.531259530344617,Asset Light,-271.45922746781116,5.0,31.986013986013987,14.0,18075,-2447.0,,,,,,,,,,28.23
CHOLAFIN,2015-03,11.951547779273216,28.559892328398384,16.598130841121495,4.556906077348066,1.860231271995978,7.457943925233645,False,,Debt Free,False,19925,0.15564772917714095,-2304.0,40.0,1.0767160161507403,Asset Light,-217.15362865221488,6.0,37.15277777777778,11.0,19950,-2264.0,,,,,,,,,,28.53
CHOLAFIN,2016-03,13.64499288087328,30.042714760322735,15.66757493188011,4.745193774794019,2.0617447739252035,6.143324250681199,False,643.5,,False,22530,0.15109899960557927,-2946.0,137.0,3.251067869008068,Moderate,-232.70142180094786,7.0,47.05128205128205,12.0,22546,-2809.0,17.919909166890392,,,23.13240895422275,,,20.507113208761506,,,28.14
CHOLAFIN,2017-03,15.296122709842352,28.163613123135917,16.70544439274081,4.522542211568966,2.3465585986012156,5.600511865984179,False,448.6666666666667,,False,23889,0.15340871952415192,-1690.0,222.0,4.729441840647635,Moderate,-127.83661119515885,9.0,55.1025641025641,12.0,24071,-1468.0,12.702588162430374,,,24.956506607484098,,,21.644039911467992,,,28.57
CHOLAFIN,2018-03,16.51376146788991,26.101816873538407,17.912195121951218,3.221723622137844,2.078474879434872,7.479024390243903,False,,Debt Free,False,38307,0.12586320103244503,-7986.0,60.0,1.0793308148947653,Asset Light,-550.3790489317712,12.0,65.7051282051282,11.0,38330,-7926.0,14.378909594135635,16.68437656235511,,27.39525047802285,24.410888861750912,,25.99210498948732,24.57309396155174,,28.63
CHOLAFIN,2019-03,16.840180078784467,22.960045019696118,19.281572164948454,2.7741083223249667,2.0821012349973906,8.145457474226804,False,1659.0,,False,50525,0.12363889372064707,-9328.0,11.0,0.15475520540236354,Asset Light,-571.5686274509804,15.0,79.58974358974359,8.0,50567,-9317.0,19.037636667595194,16.735030332037514,,27.685653013303746,26.604536128351008,,28.923198938929808,24.57309396155174,,29.13
CHOLAFIN,2020-03,12.098255280073463,27.789256198347108,12.853658536585366,3.654774147614904,1.6453838708670268,6.707926829268293,False,,Debt Free,False,54972,0.13600174841549845,-2129.0,54.0,0.6198347107438017,Asset Light,-87.938868236266,13.0,100.0,13.0,55005,-2075.0,22.892372097966685,18.58556025181821,,13.650684444854754,18.875273229313038,,13.040381433805548,16.723531932969316,,26.28
CHOLAFIN,2021-03,15.871856412396953,30.397579046227698,15.84375,3.8333560616391655,2.0376721504742514,6.638541666666667,False,52.410714285714285,,False,62147,0.12838272332672418,-10594.0,1746.0,18.21976416571011,Capital Intensive,-363.68005492619295,19.0,117.07317073170732,11.0,63730,-8848.0,19.90434970135473,17.858630778154506,,18.330176130931108,21.476500952977506,,16.553177619681136,22.104343283362393,,27.85
CHOLAFIN,2022-03,21.225857311785575,28.83326763894363,18.302319653326535,3.490110324549374,2.6116055190475036,5.87764465969921,False,35.17857142857143,,False,67119,0.12303887097165304,-3931.0,1640.0,16.160819865983445,Capital Intensive,-134.34723171565278,26.0,143.52439024390245,8.0,69174,-5571.0,12.601544217953542,16.672223519677342,,21.632747297226416,24.57309396155174,,20.123329994304417,23.636347834823447,,28.94
CHOLAFIN,2023-03,20.684570009313877,28.104625892579943,18.576606719643106,3.133280813578744,2.3453932604046575,6.786421302105117,False,16.581818181818182,,False,93796,0.113388543215961,-29253.0,2148.0,16.671841043154302,Capital Intensive,-807.870753935377,32.0,174.9512195121951,6.0,97358,-27105.0,13.931622742085592,18.30709988146173,17.49293677735968,36.23400813306012,23.757322966390348,24.08367561206188,35.02127623583273,21.67286837864115,23.11444133449163,28.93
CHOLAFIN,2024-03,17.846892448990243,28.10102802275218,17.455213596692694,3.3666952254848512,2.1827093677801463,6.863420609401317,False,21.211764705882352,,False,130439,0.12230192869816066,-38538.0,2855.0,14.898502322183374,Capital Intensive,-715.6545961002786,41.0,233.25,5.0,134475,-35683.0,25.985530916686983,21.939164804975263,19.308726010179612,31.008346108097527,23.363417251672082,24.97347005007167,29.2240709727595,22.275238764557947,23.418818693862285,28.46
CIPLA,2013-03,18.661674115231307,73.25763981157145,17.130502272979268,57.43040256358902,13.252702007205352,0.10721809513249805,False,24.86530612244898,,False,-1565,0.7101561159718648,-665.0,2063.0,24.918468414059667,Capital Intensive,-10.964550700741963,19.0,112.03726708074534,10.0,967,1398.0,,,,,,,,,,63.14
